label,document,Angry,Sadness,Fear,Hurt,embarrassed,Happiness,Thankful,Peaceful
0,업무량이 늘어나면 부하 직원들에게 적당히 분배하여 평소대로 맞추곤 해.,1,0,0,0,0,0,0,0
2,더 좋은 조건에 일을 할 수 있는 곳을 찾아봐야겠어.,0,0,1,0,0,0,0,0
5,응. 내가 일등을 하니깐 기분도 좋고 신이 나더라고.,0,0,0,0,0,1,0,0
5,잎으로도 안 다치고 건강하게 사는 것이 내 목표야.,0,0,0,0,0,1,0,0
3,지금 상태에서 할 수 있는 게 아무것도 없어.,0,0,0,1,0,0,0,0
6,신랑도 좋은 사람이고 시댁 식구들도 모두 좋은 분들이거든.,0,0,0,0,0,0,1,0
3,그럴 때는 노래를 크게 부르곤 했었지.,0,0,0,1,0,0,0,0
5,끝까지 힘이 되어줘서 정말 고마워.,0,0,0,0,0,1,0,0
4,내가 좋아하는 친구가 있는데 나는 왕따라서 너무 부끄러워.,0,0,0,0,1,0,0,0
6,투병 생활은 힘들지만 가족들이 있어서 힘을 낼 수 있었어. 가족에게 정말 감사해.,0,0,0,0,0,0,1,0
5,아빠가 처음 말씀하실 때는 가족 모두가 농담하시는 줄 알았다니까.,0,0,0,0,0,1,0,0
3,충격 받았지. 어떻게 같은 친구끼리 그럴 수가 있는지 정말 모르겠어. ,0,0,0,1,0,0,0,0
3,아내가 죽고 나서 아무것도 안 하고 싶어졌어. 나에게는 희망이 없는 것 같아,0,0,0,1,0,0,0,0
1,아무도 도와주지 않아 힘들어.,0,1,0,0,0,0,0,0
7,응. 막상 사장님한테 인정받으니 이제 정직원이 되고 싶어졌어.,0,0,0,0,0,0,0,1
7,다음 달이 출산일인데 담당 선생님이 나는 아기 잘 낳을 수 있을 거라고 하셨어.,0,0,0,0,0,0,0,1
5,윗집이 이사 가서 드디어 층간 소음 없이 밤에 깰 일 없이 잘 수 있게 되었어. 너무 행복해.,0,0,0,0,0,1,0,0
3,자식들이 나를 부양하지 않아서 어렵게 살고 있는데 서류상 자식이 존재한다고 지원금을 받을 수 없다네.,0,0,0,1,0,0,0,0
0,아무래도 게임 대회에 나가서 내 성적을 눈으로 보여줘야겠어.,1,0,0,0,0,0,0,0
4,그러니까 말이야. 돈이 있어야 노후준비도 될 텐데.,0,0,0,0,1,0,0,0
3,온종일 공부만 하다 보니까 사회와 고립된 느낌이야.,0,0,0,1,0,0,0,0
1,어제 직장 상사한테 혼났어.,0,1,0,0,0,0,0,0
3,작곡가가 되고 싶은데 집안 사정이 좋지 않아서 할 수가 없겠지.,0,0,0,1,0,0,0,0
7,요새 아주 아침이 거뜬한 게 아주 좋아.,0,0,0,0,0,0,0,1
5,어릴 적 형 성적표랑 비교해보니 내가 훨씬 높더라고! 그게 바로 증거야!,0,0,0,0,0,1,0,0
0,아들이 음주 사고로 사람을 죽여 공무원직에서 물러났어. 자식을 잘못 키운 내가 싫어.,1,0,0,0,0,0,0,0
2,일단 수면취하고 더 열심히 스터디해서 다음에는 꼭 상을 받겠어.,0,0,1,0,0,0,0,0
0,아내가 자꾸 친구들 앞에서 내 기를 죽여서 화가 나.,1,0,0,0,0,0,0,0
0,아직 못했지. 어떻게 나에게 의논도 아니 하고 제 마음대로 할 수가 있냔 말이야.,1,0,0,0,0,0,0,0
1,상사에게 업무가 너무 많으니 줄여달라고 말해봐야겠어.,0,1,0,0,0,0,0,0
5,난 좋은 사람이니 좋은 사람을 만날 거야. 확신하고 있지.,0,0,0,0,0,1,0,0
7,오늘 성적표가 나왔는데 내가 반에서 일등 했어.,0,0,0,0,0,0,0,1
1,엄마와 아빠의 사이가 점점 더 안 좋아지고 있어. 이런 가족을 두고 있는 내가 너무 불쌍해.,0,1,0,0,0,0,0,0
1,미안하다고 하면서 맛있는 거 먹으러 가자고 해야겠어.,0,1,0,0,0,0,0,0
6,남자친구를 일 년 동안 만났는데 믿음직스러워. 이런 남자를 결혼해도 되겠다 싶었어.,0,0,0,0,0,0,1,0
2,학교에 불량한 애들이 나를 쳐다보면서 이야기를 하고 있어.,0,0,1,0,0,0,0,0
1,나이 먹어도 마음에 드는 친구가 없어서 이런 상황이 너무나도 슬퍼.,0,1,0,0,0,0,0,0
5,수술비로 대출 받은 돈들을 드디어 다 갚았어. 오랜 시간 걸렸는데 정말 날아갈 것 같아.,0,0,0,0,0,1,0,0
0,남편도 먼저 떠났고 살림은 며느리가 맡기로 했고 난 이제 아무짝에도 쓸모가 없는 것 같아.,1,0,0,0,0,0,0,0
0,믿은 내 잘못이지. 앞으로는 급하다고 해도 확인해보고 보내줘야겠어!,1,0,0,0,0,0,0,0
5,오랜만에 친구랑 연락이 돼서 너무 신나. 기뻐.,0,0,0,0,0,1,0,0
5,근데 이렇게 상황이 어려워졌지만 가족들이 날 처음으로 걱정해주더라고. 그 부분만큼은 기쁘네.,0,0,0,0,0,1,0,0
1,나는 틀렸고 곧 취업하는 아들이 가계에 좀 도움이 되지 않을까 싶어.,0,1,0,0,0,0,0,0
1,딸인 줄 알았는데 보험사 직원이었거든. 딸이 무척 보고 싶었는데.,0,1,0,0,0,0,0,0
4,동기가 회장님의 숨겨진 아들이라고 나에게 고백했어.,0,0,0,0,1,0,0,0
6,응. 앞으로도 계속 이런 체계가 이어졌으면 좋겠어.,0,0,0,0,0,0,1,0
7,직장 선배와 술 한잔하고 들어가게.,0,0,0,0,0,0,0,1
2,요즘 잔소리도 심해지고 나를 억압해. 이런 생활을 계속해야 될지 판단이 안 서.,0,0,1,0,0,0,0,0
2,혈압이 안정되면 적당히 간 된 음식은 괜찮다고 하니까 운동을 열심히 해서 혈압관리를 해야겠어.,0,0,1,0,0,0,0,0
7,두 자릿수대로 올라서 솔직히 나도 엄청 놀랐어. 나한테 이런 능력이 있었다니.,0,0,0,0,0,0,0,1
1,말도 마. 이대로라면 노후에 백만 원으로 한 달을 살아야 할 판이야.,0,1,0,0,0,0,0,0
5,다음에는 녹음이나 동영상을 받아 놔야겠어.,0,0,0,0,0,1,0,0
3,학업 때문에 스트레스로 가정에서 버려진 기분이야.,0,0,0,1,0,0,0,0
7,의사 선생님에게 막상 듣고 나니 실감이 나서 더 기뻤어.,0,0,0,0,0,0,0,1
5,야호! 나 드디어 면접 최종 합격했어 정말 기뻐.,0,0,0,0,0,1,0,0
6,나는 내 딸을 믿어.,0,0,0,0,0,0,1,0
5,에이 학점을 받기 어렵기로 소문난 교수님에게 과제물로 에이학점을 받았어.,0,0,0,0,0,1,0,0
0,지금 기분이 너무나도 분노가 치밀어 오르고 아내만 보면 화가 나네.,1,0,0,0,0,0,0,0
6,서로 신뢰하기가 쉽지 않은 것 같아. 계속 싸우고 말이야.,0,0,0,0,0,0,1,0
5,근데 지금은 절대 죽고 싶지 않아. 건강하게 오래 살 거야.,0,0,0,0,0,1,0,0
4,전원생활을 하기 위해 지방으로 이사한 후 자식들과 자주 볼 수가 없어 너무 외로워.,0,0,0,0,1,0,0,0
7,박 과장님이 재촉할 때 마다 너무 숨이 막혔는데 이제 살 것 같아.,0,0,0,0,0,0,0,1
0,이제 노후준비를 해야 하는데 경제적으로 어려워 준비가 미비한 내가 너무 싫어.,1,0,0,0,0,0,0,0
0,오늘 전학생이 대화 시도했는데 말걸지 말라고 했어 다 걜 위한거니까.,1,0,0,0,0,0,0,0
6,내 사촌이 나를 학교폭력에서 꺼내줬어. 사촌만은 신뢰할 수 있을 것 같아.,0,0,0,0,0,0,1,0
3,나는 동네사람들이랑 사이가 안 좋아서 내 장례식에는 안 올 거야 아마.,0,0,0,1,0,0,0,0
0,내 친구는 자산관리사에게 맡기고 있다는데 나도 한번 상담을 받아 봐야겠어.,1,0,0,0,0,0,0,0
1,모르겠어. 경로당이라도 나가보려고.,0,1,0,0,0,0,0,0
3,난 몸이 많이 안 좋아서 거동도 힘든데 늘 밖으로만 다니고 날 챙겨주질 않아.,0,0,0,1,0,0,0,0
5,응. 매출이 잘 나와서 부자가 되겠는걸.,0,0,0,0,0,1,0,0
7,요즘 날씨가 좋아서 천식도 괜찮아지고 호흡도 좋아져서 많이 편해졌어.,0,0,0,0,0,0,0,1
6,생색도 내지 않고 비밀로 하고 몇 년째 후원을 하고 계셨지 뭐야. 나도 부모님 같은 사람이 되고 싶어.,0,0,0,0,0,0,1,0
7,힘든 걸 참고 끝까지 견딘 게 도움이 된 거 같아.,0,0,0,0,0,0,0,1
1,나랑 동갑인데도 건강한 사람들을 보면 질투나.,0,1,0,0,0,0,0,0
6,전공도 아직 못 정했지만 원하는 대학에만 가면 전공은 상관없을 것 같아.,0,0,0,0,0,0,1,0
2,막상 나도 친해지고 싶은데 대화를 나누다 보면 혼자가 더 편해.,0,0,1,0,0,0,0,0
4,좋아하는 사람에게 고백했다가 거절당해서 당황스러웠어.,0,0,0,0,1,0,0,0
7,최근 업무로 바빴는데 그 덕에 승진 명단에 오르게 되었어. 사실 이번에 안 됐으면 많이 힘들었을텐데 참 안심 돼. ,0,0,0,0,0,0,0,1
6,프로젝트 성공적으로 끝난 기념으로 팀원들에게 보답을 하고 싶어.,0,0,0,0,0,0,1,0
3,일단 친구 말고 그냥 선생님께 상담하는 게 좋을 거 같아.,0,0,0,1,0,0,0,0
3,큰 아들이 좋아하던 운동도 이제 할 수가 없어. 병원에서 얼마나 오래 있어야 할지 모르겠어.,0,0,0,1,0,0,0,0
1,아빠랑 진지하게 얘기해보고 싶어. 공부는 내가 알아서 할 수 있다고 말하고 싶어.,0,1,0,0,0,0,0,0
7,자녀들이 다 건강하게 잘 자라줘서 마음이 편해.,0,0,0,0,0,0,0,1
1,언제까지 똑같은 일을 해야 하나?,0,1,0,0,0,0,0,0
7,진로를 정하는데 혼자 너무 느긋한 것 같아.,0,0,0,0,0,0,0,1
7,나 오늘로 은퇴해. 너무 홀가분한 거 있지.,0,0,0,0,0,0,0,1
4,당황스러웠고 화가나.,0,0,0,0,1,0,0,0
4,아들이 난폭해져 내가 이혼한 후로 직장도 안 다니고 나한테 폭언을 하며 물건을 던져 못 살겠어.,0,0,0,0,1,0,0,0
4,전에 동네 할머니들이 내 가방을 보며 사치라며 욕하더라고.,0,0,0,0,1,0,0,0
1,왜 나만 이래야 하냐고? 이렇게 인생이 힘들고 억울할 수가 없다.,0,1,0,0,0,0,0,0
3,어제도 거래처랑 이야기가 잘 안 돼서 계약을 놓쳤는데 그게 내 탓이라는 거야. 어이없어.,0,0,0,1,0,0,0,0
1,친구와 내 생각이 많이 다른 거 같아. 서로 대화를 통해서 이견을 좁혀야 어.,0,1,0,0,0,0,0,0
4,매일매일 얼굴 보는 것도 화가 나는데 직장 상사라니.,0,0,0,0,1,0,0,0
6,나의 입장에서 많이 생각해 주시는 것 같아. 많은 조언도 해주시고 해서 감사하는 마음이 커.,0,0,0,0,0,0,1,0
4,지금에야 괜찮다지만 나중에 병이라도 나서 일을 못 하게 되면 어쩌려고 저러는지 모르겠어.,0,0,0,0,1,0,0,0
4,밖에 나가서 혼자 울고 왔어. 말할 친구도 없고.,0,0,0,0,1,0,0,0
2,남자친구에게 나는 아직 결혼 생각이 없다는 걸 진지하게 말해봐야겠어.,0,0,1,0,0,0,0,0
5,난 학점이 좋아서 취직이 잘 될 것 같아.,0,0,0,0,0,1,0,0
5,아내가 퇴원한 기념으로 가족끼리 사진을 찍기 위해 사진관에 왔어.,0,0,0,0,0,1,0,0
5,내가 곧 병원에 입원해야 되는데 애들이 돈을 모았더라고. 덕분에 병원비 부담을 덜었지.,0,0,0,0,0,1,0,0
1,성인병 증상이 나타나네. 운동도 안 하고 건강 관리도 안 하고 살아오면서 건강을 자신하고 있었다니.,0,1,0,0,0,0,0,0
0,언니랑 동생이 밖에서는 온갖 착한 척을 다 하는데 집에만 들어오면 둘이서 날 엄청 무시해!,1,0,0,0,0,0,0,0
7,이걸로 취직도 할 수 있을 테고. 안심이야.,0,0,0,0,0,0,0,1
0,장애 때문에 학교 폭력을 당하는데 이런 나 자신을 자책하게 돼.,1,0,0,0,0,0,0,0
5,이번에 직장에서 큰 프로젝트를 하나 시작했어.,0,0,0,0,0,1,0,0
6,아무래도 실제로 그 회사에 일하는 사람에게서 조언을 듣는 것만큼 믿을 만한 정보는 없으니까!,0,0,0,0,0,0,1,0
5,영어를 처음에는 이해하기 어려웠는데 점점 열심히 하다 보니 성적이 계속 올라서 자신감이 생긴 거 같아.,0,0,0,0,0,1,0,0
7,이제는 딸 걱정은 안 해도 되니 친구들 모임에도 나갈 수 있는게 좋아.,0,0,0,0,0,0,0,1
0,내가 정신장애를 갖고 싶어서 가진 것도 아닌데 나는 나 자신이 아픈 걸 인정할 수 없어.,1,0,0,0,0,0,0,0
1,만화책을 사달라고 하고싶었어. 꼭 갖고 싶은거였는데 슬프다.,0,1,0,0,0,0,0,0
3,부모님이 너무 언니만 좋아하는 것 같아 시기심나.,0,0,0,1,0,0,0,0
4,허리운동에 윗몸일으키기가 좋다고 해서 했는데 그 운동이 허리에 무리가 가는 운동이래.,0,0,0,0,1,0,0,0
5,이 마음 잊지 않고 입사해서 열심히 일할 거야.,0,0,0,0,0,1,0,0
5,이번 기말고사에서 전부 백 점을 받았어. 이런 적은 처음이야.,0,0,0,0,0,1,0,0
6,유치원 때부터 같이 다니면서 나를 잘 따랐어.,0,0,0,0,0,0,1,0
5,우리 부모님 말이야 나는 미술을 배우고 싶은데 허락을 안하셔.,0,0,0,0,0,1,0,0
5,나 기분이 좋아졌어. 당당하게 면접 봐서 그런지 붙을 자신 있어.,0,0,0,0,0,1,0,0
0,친구들이 나를 때리기라도 할까 봐 초조해.,1,0,0,0,0,0,0,0
1,난 틀림없이 소외를 당하지 않을 줄 알았는데 이번에 내 차례가 왔어.,0,1,0,0,0,0,0,0
6,다 남편과 자식들 덕분이야. 고맙다고 해야겠어.,0,0,0,0,0,0,1,0
5,내 친구들은 보청기 낀 사람이 아주 많아.,0,0,0,0,0,1,0,0
0,거기다 어렸을 때 소아마비를 앓아서 다리까지 저는 못난 인간이야. 집안일이 더 힘들다고.,1,0,0,0,0,0,0,0
6,내 동생은 이번 주 내로 꼭 병문안을 올 것이라고  생각해서 동생에게는 연락을 안 해도 될 것 같아.,0,0,0,0,0,0,1,0
7,요즘 집에 있는 시간이 늘어난 것 같아.,0,0,0,0,0,0,0,1
5,이번에 정말 좋은 기회를 얻었어!,0,0,0,0,0,1,0,0
1,다시는 연애를 못 할 것 같고 아무리 다른 생각을 하려고 해도 자꾸 우울해져.,0,1,0,0,0,0,0,0
3,엄마가 내 요리를 좋아하셔. 특히 해물 요리를 좋아하시는데 그걸 해드리고 싶어.,0,0,0,1,0,0,0,0
2,직장에서 경제 상황이 안 좋아져 직원 한 명을 해고하려 하는데 나는 너무 불안해.,0,0,1,0,0,0,0,0
1,선생님께 상담을 요청해 볼 거야.,0,1,0,0,0,0,0,0
5,나 이번에 결혼하게 됐어. 꿈만 같아.,0,0,0,0,0,1,0,0
6,친구에게 내가 어떻게 도움이 될 수 있는지 직접 물어봐서 도움을 주는 게 좋겠어.,0,0,0,0,0,0,1,0
0,직원한테 정리하라고 했던 자료가 아직도 그대로라서 어이가 없어. 스트레스 받아 정말.,1,0,0,0,0,0,0,0
5,이번에 우리 딸이 의대에 합격했지 뭐야. 정말 너무 기뻐.,0,0,0,0,0,1,0,0
5,평소 생활 속의 운동을 입버릇처럼 말하면서 틈만 나면 운동을 한 것이 도움이 된 것 같아. ,0,0,0,0,0,1,0,0
1,남편이라고 해 봤자 진짜 남의 편인 것 같아.,0,1,0,0,0,0,0,0
0,사랑은 내리사랑이라는 말이 맞나봐.,1,0,0,0,0,0,0,0
6,엄마도 회사를 다니시는데 항상 아침밥을 챙겨주셔서 고마워.,0,0,0,0,0,0,1,0
1,정말 귀하게 키웠거든. 미국 가면 혼자인데 가서 아플까봐 걱정이야. ,0,1,0,0,0,0,0,0
2,어떻게 해야 할까?,0,0,1,0,0,0,0,0
3,나 죽을 것 같아. 진짜 힘들어.,0,0,0,1,0,0,0,0
1,회사 안에서 내가 제일 이 직무를 모른다는 생각이 들어서 슬퍼.,0,1,0,0,0,0,0,0
5,나 임신했어!,0,0,0,0,0,1,0,0
4,친구들과 놀 때도 너무 죄책감이 들고 놀고 나면 벌 받는 것 같은 기분이 들어.,0,0,0,0,1,0,0,0
3,요즘 나는 왜 이렇게 살 수 밖에 없었을까 하는 생각이 들어.,0,0,0,1,0,0,0,0
2,응. 동료들은 이제 편히 쉬면 되겠다고 하는데 할 말이 없었어.,0,0,1,0,0,0,0,0
7,나 이번에 대기업에 취직했어.,0,0,0,0,0,0,0,1
5,꼭 결혼까지 했으면 좋겠어.,0,0,0,0,0,1,0,0
5,정말이에요. 오랜만에 연애 감정을 느끼며 남편과 대화했어요.,0,0,0,0,0,1,0,0
4,모르겠어. 누군가 내 옆에 있었으면 좋겠어.,0,0,0,0,1,0,0,0
3,경쟁의식을 버리고 공부 자체에 집중해야겠어. 그러면 좋아질 것 같아.,0,0,0,1,0,0,0,0
1,무슨 일이 특별히 있었던 것은 아닌데 바쁘다 보니 친구들과 관계가 점점 소원해지네. 우울해.,0,1,0,0,0,0,0,0
7,내가 건강에 문제가 없어서 편안해.,0,0,0,0,0,0,0,1
7,어제 동생이랑 싸웠는데 둘 다 화나서 한동안 말도 안 했어. 그러다 내가 먼저 미안하다고 했어.,0,0,0,0,0,0,0,1
0,화해가 거절당했어. 나도 화나는 거 참고 먼저 손 내민 건데.,1,0,0,0,0,0,0,0
1,돈을 벌면 뭐 해. 맨날 병원비로 다 쓰고 자녀들한테 의지하고 있는데.,0,1,0,0,0,0,0,0
3,그래서 너무 충격을 받았어.,0,0,0,1,0,0,0,0
7,너무 좋지. 좋은 시간 함께 보내다 올 거야.,0,0,0,0,0,0,0,1
7,날씨가 좋아서 남편과 둘이 공원을 산책했어.,0,0,0,0,0,0,0,1
7,더 좋아질 수 있도록 몸에 무리가 가지 않는 운동도 찾아봐야겠어.,0,0,0,0,0,0,0,1
7,아들이 훔쳐간 줄 알았던 오만 원이 재킷 안에 있어서 기뻐.,0,0,0,0,0,0,0,1
4,난 다른 친구들보다 공부는 잘했는데 막상 진로를 정하려니 쉽지 않네 다른 친구들은 다 정해진 것 같은데 나만 이러고 있으니 한심스럽네.,0,0,0,0,1,0,0,0
6,간만에 활기찬 분위기라서 힘이 나더라고. 얼른 털고 일어나야지.,0,0,0,0,0,0,1,0
0,잘 모르겠어. 일단 소자본으로 내가 잘 할 수 있는 걸 찾아봐야겠지.,1,0,0,0,0,0,0,0
2,아직 부양할 가족이 있는데 노후 준비도 못했거든.,0,0,1,0,0,0,0,0
7,같이 있는 시간을 늘려야겠지. 아내가 많이 아프지 않으면 좋겠어.,0,0,0,0,0,0,0,1
6,요즘 들어서 내 주변 사람들 덕분에 힘이 솟는 것 같아서 너무 행복해.,0,0,0,0,0,0,1,0
5,부모님이 가게를 하고 있어. 단골이 점점 늘고 있어 앞으로 장사가 더 잘 될 것 같아.,0,0,0,0,0,1,0,0
2,아무래도 주식이라는 게 수익률이 좋아도 어떻게 될지 모르니 불안해.,0,0,1,0,0,0,0,0
6,남편을 믿고 신뢰하는 게 얼마나 중요한지 모르겠어.,0,0,0,0,0,0,1,0
7,살던 집을 팔고 작은 집으로 이사를 했지만 돈을 더 마련할 수 있어서 편안하고 만족스러워.,0,0,0,0,0,0,0,1
5,나도 뭔가 보답을 하고 싶은데 생각이 떠오르지 않네.,0,0,0,0,0,1,0,0
6,정말 고마운 일이 있는데 감사한 마음을 어떻게 보답해야 할지 모르겠어.,0,0,0,0,0,0,1,0
6,난 초등학교때부터 가깝게 지내는 친구가 있는데 나이드니 이 친구가 없었으면 어땠을까싶어.,0,0,0,0,0,0,1,0
6,선생님이 내 얘기를 듣고 학교폭력을 이겨낼 수 있도록 도와주신대서 행복해.,0,0,0,0,0,0,1,0
1,나는 앞으로 뭘 하면서 살아가야 할까? 이루고 싶은 목표도 없는데 너무 슬프네.,0,1,0,0,0,0,0,0
6,나도 열심히 일을 배워서 그런 선배가 되고 싶어.,0,0,0,0,0,0,1,0
3,자식들이 먼저 연락을 하지 않아.,0,0,0,1,0,0,0,0
1,나이가 먹을 수록 고혈압 때문에 먹어야 되는 약들이 많아져서 병원 지출이 늘어났거든.,0,1,0,0,0,0,0,0
3,배신감이 너무 커서 마음이 추슬러 지지가 않았어.,0,0,0,1,0,0,0,0
6,드디어 취업에 성공했어! 다 그 친구 덕분이야.,0,0,0,0,0,0,1,0
7,부모님이 선뜻 내가 가고 싶은 고등학교를 갈 수 있게 지원해주셨어.,0,0,0,0,0,0,0,1
2,내가 우선 엄마한테 연락을 해봐야겠어.,0,0,1,0,0,0,0,0
7,내가 입원해도 김 씨가 등산 동호회에서 내 자리를 언제나 비워두겠대서 기뻐.,0,0,0,0,0,0,0,1
6,내가 반 친구들이랑 어떻게 하면 잘 지낼 수 있을지 민지랑 얘기해볼래!,0,0,0,0,0,0,1,0
